idx,wav_file,text,duration,mean_speech_prob,dbfs,shard,row_index
1551,pl_01551_filtered-train-00048-of-00082_r507.wav,District Health directorate to at least consider setting up an eye clinic at the amedia hospital it's just close by it's just I think the the next two town from this place this place is C crobo and uh the hospital is just closed by at least,14.0,0.9516000151634216,-25.34000015258789,filtered-train-00048-of-00082.parquet,507
1552,pl_01552_filtered-train-00048-of-00082_r509.wav,area the Asanti Kingdom and the Republic of cells hosted a two-week exhibition titled the king in Exile a photographic journey through Asanti history and Heritage marking 100 years since the,13.199999809265137,0.8705000281333923,-26.65999984741211,filtered-train-00048-of-00082.parquet,509
1553,pl_01553_filtered-train-00048-of-00082_r510.wav,going to be merge uh because we are here we've seen how the show works it's amazing when it comes to tourism also Ghana we respect tourism how are we going to merge that as well well if we can uh if we can see,13.239999771118164,0.9366999864578247,-25.399999618530273,filtered-train-00048-of-00082.parquet,510
1554,pl_01554_filtered-train-00048-of-00082_r514.wav,happenings at Development Bank Ghana this follows allegations by immani vice president Bryce Simmons that funds allocated to the institution by its Partners had not been utilized well there's more in this report the World,14.039999961853027,0.8654999732971191,-27.040000915527344,filtered-train-00048-of-00082.parquet,514
1555,pl_01555_filtered-train-00048-of-00082_r522.wav,Edition afterms Friday. Can you give the numbers 300? Yeah. What happens to those 300 people? What happens to in the actual man who in the intermsim they would they would work for the governusnt of,13.960000038146973,0.8672999739646912,-18.360000610351562,filtered-train-00048-of-00082.parquet,522
1556,pl_01556_filtered-train-00048-of-00082_r524.wav,"negotiations and explore all arbitration options could lead to future legal challenges and detail potential investors. At the press conference, the Africa Centerms for Energy Policy, ASAP, expressed concerns about governusnt's",13.680000305175781,0.8974999785423279,-18.829999923706055,filtered-train-00048-of-00082.parquet,524
1557,pl_01557_filtered-train-00048-of-00082_r530.wav,"initiative which aims to help expand their businesses and equip students across the country with employable skills. The initiative focuses on addressing barriers to skills learning in Africa. Surash Sha, head of strategy and thought leadership at the Mastermscard",13.680000305175781,0.9624999761581421,-21.719999313354492,filtered-train-00048-of-00082.parquet,530
1558,pl_01558_filtered-train-00048-of-00082_r532.wav,"operations and provided opportunity for learners to have easy access to technology in their various fields. As the partners launched the second edition of the program in Aqua, it is expected that more entrepreneurs providing technological solutions to various educational facilities will take",14.960000038146973,0.9901999831199646,-19.18000030517578,filtered-train-00048-of-00082.parquet,532
1559,pl_01559_filtered-train-00048-of-00082_r536.wav,education ministerms technical advisor for the ministerms for education professor George Zrew applauded the initiative and expressed governusnt's commitusnt to make the second cohort a success I wish to assure us that the ministry of,13.680000305175781,0.9142000079154968,-19.059999465942383,filtered-train-00048-of-00082.parquet,536
1560,pl_01560_filtered-train-00048-of-00082_r538.wav,"responsiveness, and saving lives, particularly in matermsnal and eusrgency care. A recent study by Zipline Ghana and the Ghana Health Service revealed a 56.4% reduction in matermsnal deaths at facilities served by the drone delivery",13.720000267028809,0.9538000226020813,-21.040000915527344,filtered-train-00048-of-00082.parquet,538
1561,pl_01561_filtered-train-00048-of-00082_r540.wav,infrastructure that you built out there. Instead you can just centralize have like top-notch and warehousing systems and then deliver. So what I would say is it has given like reduced missed,14.0,0.8557999730110168,-21.06999969482422,filtered-train-00048-of-00082.parquet,540
1562,pl_01562_filtered-train-00048-of-00082_r544.wav,"store it centrally, you can reduce the the the wastage and there is a lot of accompanying benefits that you can get when you operate this like with a clear vision. which would be of course that's the joint and undertaking we are doing with",14.5600004196167,0.8758000135421753,-20.290000915527344,filtered-train-00048-of-00082.parquet,544
1563,pl_01563_filtered-train-00048-of-00082_r546.wav,really utilize the infrastructure to its fullest like data optimization ensure that the deliveries are really we use it for the most high impact deliveries and we think from the whole system top down,13.119999885559082,0.8960999846458435,-18.8799991607666,filtered-train-00048-of-00082.parquet,546
1564,pl_01564_filtered-train-00048-of-00082_r553.wav,"relatively light they drop off via parachute just to quickly put that in context. Now in termsms of new technologies, one of it that we are currently deploying is like an increase in package size which gives a lot of new",13.199999809265137,0.917900025844574,-20.90999984741211,filtered-train-00048-of-00082.parquet,553
1565,pl_01565_filtered-train-00048-of-00082_r562.wav,"comattermatterissions 10,000 yea Artisans and thaveey receive St packs for Billionsusinesses and let's get into thaveat story GCB Bank also matteraintains strong havealfe growthave let's start fromatter thavee asan ding",14.5600004196167,0.9312999844551086,-24.040000915527344,filtered-train-00048-of-00082.parquet,562
1566,pl_01566_filtered-train-00048-of-00082_r571.wav,thaveese crops or grains Billionsecause thaveey want to export thaveematter so if thavee governmatterent withaveout consulting thaveematter puts a Billionsan places a Billionsan on exportautomatteration of thaveese greens you inhaveerently destroying somattereone's Billionsusiness and Investmatterents and it would plunge thaveematter into deBillionst whaveichave in,13.920000076293945,0.9538999795913696,-28.489999771118164,filtered-train-00048-of-00082.parquet,571
1567,pl_01567_filtered-train-00048-of-00082_r576.wav,an off-thavee-shaveelf device and cannot Billionse used to comatterpromatterise an election withaveout thavee necessary Techavenical and security protocols a statematterent signed Billionsy thavee deputy chaveairmatteran of thavee EC in chavearge of operautomatteration Samatter said and thaveis follows thavee,13.15999984741211,0.9649999737739563,-25.969999313354492,filtered-train-00048-of-00082.parquet,576
1568,pl_01568_filtered-train-00048-of-00082_r589.wav,"Daily Guide now on the front page there's a story about the 10,000 youth graduates from the Yea program NDC goons attack n PP supporters over drip project wow that's interesting talk",12.960000038146973,0.9746000170707703,-24.75,filtered-train-00048-of-00082.parquet,589
1569,pl_01569_filtered-train-00048-of-00082_r595.wav,cifing logistical challenges and a lack of urgency in the matters presented but this is where they are now so come September 3rd 2024 they will have Parliament will have that emergency meeting at the Dome at AA International,14.239999771118164,0.9480999708175659,-25.09000015258789,filtered-train-00048-of-00082.parquet,595
1570,pl_01570_filtered-train-00048-of-00082_r598.wav,is is this what if has come to Doc these are people who call them enemies of the open Society in a democracy when you do things like that you are described like that enemies of the open Society things the state have used resources hard ear,14.84000015258789,0.8859999775886536,-19.969999313354492,filtered-train-00048-of-00082.parquet,598
1571,pl_01571_filtered-train-00048-of-00082_r617.wav,calling off their strike subject to the executive doing what has been agreed let's wait and see so so I know that the work is going on so is this it this is the work what we are seeing right now,13.880000114440918,0.8543999791145325,-14.920000076293945,filtered-train-00048-of-00082.parquet,617
1572,pl_01572_filtered-train-00048-of-00082_r639.wav,sometimes even they themselves are not informed about it they also see contractors from elsewhere come and start doing Road parching like you have said but I am very confident that uh my Minister will have the right briefing,14.600000381469727,0.8899999856948853,-26.93000030517578,filtered-train-00048-of-00082.parquet,639
